PLU_ID,Park,Class,Subtype,PLU Display Name,Units,Revenue,P/C,2024 Product
175285,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Pass FPAR INT,4,1296.0,324.0,4-Park Silver Pass
109670,SWF,SDT,Consumer Direct,SWF 1Day Convention Ticket Adult,3,254.97,84.99,Intended Day SDT
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,25,1437.0,57.48,Ignore
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,5,140.0,28.0,Platinum Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,27,756.0,28.0,Platinum Pass
175207,SWF,Pass,Silver,SWF Silver Pass FPAR INT,4,876.0,219.0,1-Park Silver Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,5,140.0,28.0,Platinum Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,9,252.0,28.0,Platinum Pass
175210,SWF,Pass,Silver,SWF Silver Pass Renewal INT,1,199.0,199.0,1-Park Silver Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,3,84.0,28.0,Platinum Pass
175304,SWF,Pass,Gold,SWF Gold Pass FPAR INT,1,258.0,258.0,1-Park Gold Pass
138493,SWF,MDT/MPT,Consumer Direct,APO/SWF LOS Day Resort - DCO,18,1080.0,60.0,Ignore
168014,SWF,SDT,Consumer Direct,SWF Intended Day Single Day Ticket  ,597,60078.03,100.633216080402,Intended Day SDT
175079,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V+2AM0 Exp 3/5/2023,4,539.96,134.99,Ignore
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,9,252.0,28.0,Platinum Pass
175308,SWF,Pass,Gold,SWF Gold FPAR Renewal INT,1,238.0,238.0,1-Park Gold Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,32,896.0,28.0,Platinum Pass
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,20,3999.8,199.99,2-Park 2-Day Ticket + ADD
164167,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V INT Adv Purchase T185,4,639.96,159.99,3D2P MDT
174478,SWF,Fun Card,Consumer Direct,SWF 2023 Fun Card Promo Online,10,1299.9,129.99,1-Park Fun Card
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,3,84.0,28.0,Platinum Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,7,196.0,28.0,Platinum Pass
175431,SWF,Pass,Silver,APO/SWF Silver FPAR BUY SWF GET APO FREE,107,23433.0,219.0,2-Park Silver Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,23,644.0,28.0,Platinum Pass
175434,SWF,Pass,Gold,APO/SWF Gold FPAR BUY SWF GET APO FREE,44,11352.0,258.0,2-Park Gold Pass
138312,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate for DCO,5,400.0,80.0,Ignore
164165,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V INT Adv Purchase T185,172,22091.04,128.43627906976744,2D2P MDT
168202,SWF,SDT,Consumer Direct,SWF SDT with ADDD Intended Day ,83,11721.17,141.2189156626506,Intended Day SDT + ADD
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,5,140.0,28.0,Platinum Pass
175196,SWF,Pass,Platinum,Florida Platinum Renewal INT,1,418.0,418.0,Platinum Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,7,196.0,28.0,Platinum Pass
161972,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3 visit CYA with ADD Online VCHR,4,1059.96,264.99,2-Park 2-Day Ticket + ADD
173664,SWF,Fun Card,Consumer Direct,SWF 2023 Fun Card Online,58,7713.42,132.99,1-Park Fun Card
173727,SWF,Fun Card,Consumer Direct,APO/SWF 2023 Fun Card Online,4,799.96,199.99,2-Park Fun Card
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,11,308.0,28.0,Platinum Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,11,308.0,28.0,Platinum Pass
174790,SWF,Fun Card,Consumer Direct,SWF 2023 Fun Card Waves of Honor Online,14,1259.86,89.99,1-Park Fun Card
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,18,504.0,28.0,Platinum Pass
175428,SWF,Pass,Bronze,APO/SWF Bronze FPAR BUY SWF GET APO FREE,39,6552.0,168.0,2-Park Bronze Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,22,616.0,28.0,Platinum Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,7,196.0,28.0,Platinum Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,16,448.0,28.0,Platinum Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,9,252.0,28.0,Platinum Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,11,308.0,28.0,Platinum Pass
175381,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold FPAR INT,1,369.0,369.0,4-Park Gold Pass
138494,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate Day Resort - DCO,4,320.0,80.0,Ignore
154881,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF LOS U14 wParking AdvPurch Online,2,459.98,229.99,LOS
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,-1,-28.0,28.0,Platinum Pass
175193,SWF,Pass,Platinum,Florida Platinum FPAR INT,23,10074.0,438.0,Platinum Pass
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,50,3000.0,60.0,Ignore
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,80,2240.0,28.0,4-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,89,2492.0,28.0,4-Park Silver Pass
164167,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V INT Adv Purchase T185,14,2351.86,167.99,3D2P MDT
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,52,1456.0,28.0,4-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,80,2240.0,28.0,4-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,46,1288.0,28.0,4-Park Silver Pass
177597,SWF,Pass,Platinum,Florida Platinum Pass FPAR Promo,122,50455.36,413.5685245901639,Platinum Pass
138312,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate for DCO,92,5980.0,65.0,Ignore
138494,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate Day Resort - DCO,38,2470.0,65.0,Ignore
153825,SWF,SDT,Consumer Direct,SWF INT Flex Day Ticket + ADDD Ages 3+,2,367.98,183.99,Intended Day SDT + ADD
164165,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V INT Adv Purchase T185,519,63831.81,122.99,2D2P MDT
172257,SWF,SDT,Consumer Direct,SWF ID SDT+ADD+QQU BF Bundle,434,74676.66,172.06603686635947,Intended Day SDT + ADD
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,54,1512.0,28.0,4-Park Silver Pass
177593,SWF,Pass,Gold,APO/SWF Gold Pass FPAR Promo Preferred,17,4947.0,291.0,2-Park Gold Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,18,504.0,28.0,4-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,29,812.0,28.0,4-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,45,1260.0,28.0,4-Park Silver Pass
138493,SWF,MDT/MPT,Consumer Direct,APO/SWF LOS Day Resort - DCO,91,4095.0,45.0,Ignore
164162,SWF,SDT,Consumer Direct,SWF SDT INT Flex Advanced Purchase T185,14,1609.86,114.99,Intended Day SDT
168014,SWF,SDT,Consumer Direct,SWF Intended Day Single Day Ticket  ,2277,237385.66,104.25369345630216,Intended Day SDT
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,37,1036.0,28.0,4-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,62,1736.0,28.0,4-Park Silver Pass
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,202,35953.98,177.99,2-Park 2-Day Ticket + ADD
168202,SWF,SDT,Consumer Direct,SWF SDT with ADDD Intended Day ,725,94330.75,130.11137931034483,Intended Day SDT + ADD
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,73,2044.0,28.0,4-Park Silver Pass
174588,SWF,Pass,Bronze,AIT/APO/BGT/SWF Bronze FPAR Promo INT,9,2295.0,255.0,4-Park Bronze Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,45,1260.0,28.0,4-Park Silver Pass
177567,SWF,Pass,Silver,SWF Silver Annual Pass FPAR Promo,81,17010.0,210.0,1-Park Silver Pass
154881,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF LOS U14 wParking AdvPurch Online,11,2650.89,240.99,LOS
174570,SWF,Pass,Bronze,SWF Bronze FPAR Promo,6,954.0,159.0,1 -Park Bronze Pass
174585,SWF,Pass,Bronze,APO/SWF Bronze FPAR Promo INT,1,204.0,204.0,2-Park Bronze Pass
177404,SWF,Fun Card,Consumer Direct,APO/SWF 2024 Fun Card Promo,37,7399.63,199.99,2-Park Fun Card
177464,SWF,Pass,Season Pass,APO/SWF 2024 Military Season Pass,6,1019.94,169.99,2-Park Season (4-Pack)
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,40,1120.0,28.0,4-Park Silver Pass
177594,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold FPAR Promo Preferred,28,9744.0,348.0,4-Park Gold Pass
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,248,11160.0,45.0,Ignore
161972,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3 visit CYA with ADD Online VCHR,3,751.47,250.49,2-Park 2-Day Ticket + ADD
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,16,448.0,28.0,4-Park Silver Pass
177400,SWF,Fun Card,Consumer Direct,SWF 2024 Fun Card Promo,243,32177.47,132.41757201646092,1-Park Fun Card
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,23,644.0,28.0,4-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,37,1036.0,28.0,4-Park Silver Pass
177588,SWF,Pass,Gold,SWF Gold Pass FPAR Promo Preferred,57,14022.0,246.0,1-Park Gold Pass
177998,SWF,Pass,Silver,APO/SWF Silver Pass FPAR Test 1,23,4599.77,199.99,2-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,35,980.0,28.0,4-Park Silver Pass
177572,SWF,Pass,Silver,APO/SWF Silver Pass FPAR Promo,29,7395.0,255.0,2-Park Silver Pass
177573,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Pass FPAR Promo,57,17442.0,306.0,4-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,47,1316.0,28.0,4-Park Silver Pass
138493,SWF,MDT/MPT,Consumer Direct,APO/SWF LOS Day Resort - DCO,137,6165.0,45.0,Ignore
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,73,13707.27,187.77082191780823,2-Park 2-Day Ticket + ADD
164162,SWF,SDT,Consumer Direct,SWF SDT INT Flex Advanced Purchase T185,24,2759.76,114.99,Intended Day SDT
168014,SWF,SDT,Consumer Direct,SWF Intended Day Single Day Ticket  ,1129,120137.71,106.4107263064659,Intended Day SDT
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,69,1932.0,28.0,4-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,8,224.0,28.0,4-Park Silver Pass
175079,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V+2AM0 Exp 3/5/2023,1,139.99,139.99,Ignore
175288,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver FPAR Renewal INT,2,632.0,316.0,4-Park Silver Pass
176861,SWF,Fun Card,Consumer Direct,APO/SWF 2024 Fun Card Online,18,3779.82,209.99,2-Park Fun Card
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,10,280.0,28.0,4-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,38,1064.0,28.0,4-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,50,1400.0,28.0,4-Park Silver Pass
138494,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate Day Resort - DCO,37,2405.0,65.0,Ignore
164167,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V INT Adv Purchase T185,3,503.97,167.99,3D2P MDT
175285,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Pass FPAR INT,6,2016.0,336.0,4-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,79,2212.0,28.0,4-Park Silver Pass
177567,SWF,Pass,Silver,SWF Silver Annual Pass FPAR Promo,9,1890.0,210.0,1-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,96,2688.0,28.0,4-Park Silver Pass
138312,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate for DCO,144,9360.0,65.0,Ignore
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,64,1792.0,28.0,4-Park Silver Pass
175080,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V+3AM0 Ex3/5/2023,1,164.99,164.99,Ignore
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,24,672.0,28.0,4-Park Silver Pass
175371,SWF,Pass,Gold,APO/SWF Gold FPAR Renewal INT,1,298.0,298.0,2-Park Gold Pass
175381,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold FPAR INT,8,3072.0,384.0,4-Park Gold Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,14,392.0,28.0,4-Park Silver Pass
177464,SWF,Pass,Season Pass,APO/SWF 2024 Military Season Pass,5,849.95,169.99,2-Park Season (4-Pack)
161972,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3 visit CYA with ADD Online VCHR,6,1502.94,250.49,2-Park 2-Day Ticket + ADD
164165,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V INT Adv Purchase T185,141,19075.59,135.28787234042554,2D2P MDT
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,23,644.0,28.0,4-Park Silver Pass
175368,SWF,Pass,Gold,APO/SWF Gold Pass FPAR INT,13,4134.0,318.0,2-Park Gold Pass
177998,SWF,Pass,Silver,APO/SWF Silver Pass FPAR Test 1,2,399.98,199.99,2-Park Silver Pass
174687,SWF,Pass,Gold,AIT/APO/BGT/SWF 2023 Gold Promo EZpay ,82,2378.0,29.0,4-Park Gold Pass
174687,SWF,Pass,Gold,AIT/APO/BGT/SWF 2023 Gold Promo EZpay ,23,667.0,29.0,4-Park Gold Pass
177587,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold EZPay Promo Preferred,131,3799.0,29.0,4-Park Gold Pass
175207,SWF,Pass,Silver,SWF Silver Pass FPAR INT,19,4332.0,228.0,1-Park Silver Pass
175273,SWF,Pass,Silver,APO/SWF Silver PassFPAR INT,7,1953.0,279.0,2-Park Silver Pass
177587,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold EZPay Promo Preferred,13,377.0,29.0,4-Park Gold Pass
177572,SWF,Pass,Silver,APO/SWF Silver Pass FPAR Promo,1,255.0,255.0,2-Park Silver Pass
177573,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Pass FPAR Promo,5,1530.0,306.0,4-Park Silver Pass
177588,SWF,Pass,Gold,SWF Gold Pass FPAR Promo Preferred,2,492.0,246.0,1-Park Gold Pass
168202,SWF,SDT,Consumer Direct,SWF SDT with ADDD Intended Day ,185,24962.15,134.93054054054056,Intended Day SDT + ADD
172257,SWF,SDT,Consumer Direct,SWF ID SDT+ADD+QQU BF Bundle,119,20588.81,173.0152100840336,Intended Day SDT + ADD
177597,SWF,Pass,Platinum,Florida Platinum Pass FPAR Promo,8,3336.0,417.0,Platinum Pass
175193,SWF,Pass,Platinum,Florida Platinum FPAR INT,14,6384.0,456.0,Platinum Pass
176825,SWF,Fun Card,Consumer Direct,SWF 2024 Fun Card Online,134,17812.58,132.92970149253733,1-Park Fun Card
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,261,11745.0,45.0,Ignore
175304,SWF,Pass,Gold,SWF Gold Pass FPAR INT,17,4590.0,270.0,1-Park Gold Pass
177400,SWF,Fun Card,Consumer Direct,SWF 2024 Fun Card Promo,28,3723.72,132.98999999999998,1-Park Fun Card
154876,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA AdvPurchase Online,4,631.96,157.99,2-Park 2-Day Ticket
168202,SWF,SDT,Consumer Direct,SWF SDT with ADDD Intended Day ,226,30217.74,133.70681415929204,Intended Day SDT + ADD
175285,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Pass FPAR INT,12,4032.0,336.0,4-Park Silver Pass
154881,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF LOS U14 wParking AdvPurch Online,9,2168.91,240.99,LOS
175045,SWF,SDT,Consumer Direct,SWF SDT with AM0 Eat Free ID Ex1/22/23,1,104.99,104.99,Ignore
175193,SWF,Pass,Platinum,Florida Platinum FPAR INT,12,5472.0,456.0,Platinum Pass
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,33,989.67,29.99,Platinum Pass
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,36,1079.64,29.99,Platinum Pass
177464,SWF,Pass,Season Pass,APO/SWF 2024 Military Season Pass,12,2039.88,169.99,2-Park Season (4-Pack)
164162,SWF,SDT,Consumer Direct,SWF SDT INT Flex Advanced Purchase T185,11,1264.89,114.99,Intended Day SDT
164165,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V INT Adv Purchase T185,153,21333.47,139.43444444444447,2D2P MDT
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,39,1169.61,29.99,Platinum Pass
175368,SWF,Pass,Gold,APO/SWF Gold Pass FPAR INT,5,1590.0,318.0,2-Park Gold Pass
138493,SWF,MDT/MPT,Consumer Direct,APO/SWF LOS Day Resort - DCO,19,855.0,45.0,Ignore
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,26,5069.74,194.99,2-Park 2-Day Ticket + ADD
168014,SWF,SDT,Consumer Direct,SWF Intended Day Single Day Ticket  ,1000,104603.0,104.603,Intended Day SDT
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,46,1379.54,29.99,Platinum Pass
176861,SWF,Fun Card,Consumer Direct,APO/SWF 2024 Fun Card Online,29,6089.71,209.99,2-Park Fun Card
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,45,1349.55,29.99,Platinum Pass
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,8,239.92,29.99,Platinum Pass
138494,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate Day Resort - DCO,31,2015.0,65.0,Ignore
164167,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V INT Adv Purchase T185,12,2015.88,167.99,3D2P MDT
172257,SWF,SDT,Consumer Direct,SWF ID SDT+ADD+QQU BF Bundle,86,14832.14,172.4667441860465,Intended Day SDT + ADD
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,12,359.88,29.99,Platinum Pass
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,48,2160.0,45.0,Ignore
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,14,419.86,29.99,Platinum Pass
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,19,569.81,29.99,Platinum Pass
175381,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold FPAR INT,7,2688.0,384.0,4-Park Gold Pass
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,19,569.81,29.99,Platinum Pass
177400,SWF,Fun Card,Consumer Direct,SWF 2024 Fun Card Promo,4,531.96,132.99,1-Park Fun Card
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,34,1019.66,29.99,Platinum Pass
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,50,1499.5,29.99,Platinum Pass
175304,SWF,Pass,Gold,SWF Gold Pass FPAR INT,11,2970.0,270.0,1-Park Gold Pass
176825,SWF,Fun Card,Consumer Direct,SWF 2024 Fun Card Online,167,22543.33,134.99,1-Park Fun Card
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,22,659.78,29.99,Platinum Pass
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,6,179.94,29.99,Platinum Pass
175207,SWF,Pass,Silver,SWF Silver Pass FPAR INT,33,7524.0,228.0,1-Park Silver Pass
175273,SWF,Pass,Silver,APO/SWF Silver PassFPAR INT,11,3069.0,279.0,2-Park Silver Pass
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,33,989.67,29.99,Platinum Pass
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,14,419.86,29.99,Platinum Pass
138493,SWF,MDT/MPT,Consumer Direct,APO/SWF LOS Day Resort - DCO,13,585.0,45.0,Ignore
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,7,1364.93,194.99,2-Park 2-Day Ticket + ADD
164167,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V INT Adv Purchase T185,1,167.99,167.99,3D2P MDT
175079,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V+2AM0 Exp 3/5/2023,152,21278.48,139.99,Ignore
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,11,329.89,29.99,Platinum Pass
176861,SWF,Fun Card,Consumer Direct,APO/SWF 2024 Fun Card Online,22,4619.78,209.99,2-Park Fun Card
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,32,959.68,29.99,Platinum Pass
175285,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Pass FPAR INT,3,1008.0,336.0,4-Park Silver Pass
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,57,1709.43,29.99,Platinum Pass
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,31,929.69,29.99,Platinum Pass
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,14,419.86,29.99,Platinum Pass
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,33,1485.0,45.0,Ignore
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,16,479.84,29.99,Platinum Pass
175045,SWF,SDT,Consumer Direct,SWF SDT with AM0 Eat Free ID Ex1/22/23,914,92977.82,101.72628008752736,Ignore
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,2,59.98,29.99,Platinum Pass
154881,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF LOS U14 wParking AdvPurch Online,3,722.97,240.99,LOS
164162,SWF,SDT,Consumer Direct,SWF SDT INT Flex Advanced Purchase T185,12,1379.88,114.99,Intended Day SDT
175193,SWF,Pass,Platinum,Florida Platinum FPAR INT,17,7752.0,456.0,Platinum Pass
175304,SWF,Pass,Gold,SWF Gold Pass FPAR INT,14,3780.0,270.0,1-Park Gold Pass
176825,SWF,Fun Card,Consumer Direct,SWF 2024 Fun Card Online,104,14038.96,134.98999999999998,1-Park Fun Card
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,29,869.71,29.99,Platinum Pass
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,33,989.67,29.99,Platinum Pass
175207,SWF,Pass,Silver,SWF Silver Pass FPAR INT,27,6156.0,228.0,1-Park Silver Pass
175273,SWF,Pass,Silver,APO/SWF Silver PassFPAR INT,15,4185.0,279.0,2-Park Silver Pass
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,30,899.7,29.99,Platinum Pass
168202,SWF,SDT,Consumer Direct,SWF SDT with ADDD Intended Day ,156,20803.44,133.3553846153846,Intended Day SDT + ADD
172257,SWF,SDT,Consumer Direct,SWF ID SDT+ADD+QQU BF Bundle,75,12795.25,170.60333333333332,Intended Day SDT + ADD
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,10,299.9,29.99,Platinum Pass
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,8,239.92,29.99,Platinum Pass
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,11,329.89,29.99,Platinum Pass
175080,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V+3AM0 Ex3/5/2023,29,4784.71,164.99,Ignore
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,11,329.89,29.99,Platinum Pass
175381,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold FPAR INT,1,384.0,384.0,4-Park Gold Pass
163628,SWF,Pass,Platinum,Florida EZpay Platinum Annual Pass,10,299.9,29.99,Platinum Pass
164165,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V INT Adv Purchase T185,30,4199.7,139.98999999999998,2D2P MDT
168014,SWF,SDT,Consumer Direct,SWF Intended Day Single Day Ticket  ,329,34383.71,104.50975683890576,Intended Day SDT
175368,SWF,Pass,Gold,APO/SWF Gold Pass FPAR INT,3,954.0,318.0,2-Park Gold Pass
138494,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate Day Resort - DCO,8,520.0,65.0,Ignore
153825,SWF,SDT,Consumer Direct,SWF INT Flex Day Ticket + ADDD Ages 3+,20,3271.8,163.59,Intended Day SDT + ADD
172257,SWF,SDT,Consumer Direct,SWF ID SDT+ADD+QQU BF Bundle,44,7500.56,170.46727272727273,Intended Day SDT + ADD
175207,SWF,Pass,Silver,SWF Silver Pass FPAR INT,27,6156.0,228.0,1-Park Silver Pass
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,74,3330.0,45.0,Ignore
174256,SWF,Pass,Gold,AIT/APO/BGT/SWF 2023 Gold EZpay Renewal INT,4,123.0,30.75,4-Park Gold Pass
